clip_name,narration_text,video_uid
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1602-554_1610-554,#C C draws on a paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1395-37_1403-37,#C C puts pencil on his mouth,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1486-688_1494-688,#C C puts pencil on his mouth,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1625-688_1633-688,#C C draws on a paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1751-288_1759-288,#C C draws on the paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1736-588_1744-588,#C C puts the pencil on his mouth,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1574-088_1582-088,#C C draws on a paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1625-688_1633-688,#C C draws on a paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1599-354_1607-354,#C C puts pencil on his mouth,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1395-37_1403-37,#C C puts pencil on his mouth,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f12a83a9-77ee-495c-9f11-2d41137a0b1a_1751-288_1759-288,#C C draws on the paper,f12a83a9-77ee-495c-9f11-2d41137a0b1a
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2363-167_2371-167,#C C takes a hummer,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2134-667_2142-667,#C C pushes the timber.,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2294-9_2302-9,#C C places wood on the stairs,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2103-033_2111-033,#C C puts the timber down.,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2183-167_2191-167,#C C lifts the timber,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2211-067_2219-067,#C C picks wood frames from the ground,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2229-267_2237-267,#C C takes a hummer,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2101-4_2109-4,#C C lifts the timber.,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2183-167_2191-167,#C C lifts the timber,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2199-6_2207-6,#C C walks around,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2134-667_2142-667,#C C pushes the timber.,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f178b211-e532-47ef-8b2b-28a7fa4c8e0f_2158-0_2166-0,#C C picks the timber.,f178b211-e532-47ef-8b2b-28a7fa4c8e0f
f19d037c-2731-4f4f-a850-bfbcb20d6f68_936-408_944-408,#O Lady A  rests hand on the sheet,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1109-051_1117-051,#O Lady A  puts card between other cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1064-354_1072-354,#C C plays card,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_958-446_966-446,#O Lady A puts card between other cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1186-721_1194-721,#C C reshuffles cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_985-188_993-188,#C C counts cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_951-193_959-193,#O Lady A rests hand on the sheet,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1084-954_1092-954,#C C moves hand,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1092-991_1100-991,#O Lady A  spreads cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1109-554_1117-554,#C C talks to Lady A,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_915-783_923-783,#O Lady A  spreads cards,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f19d037c-2731-4f4f-a850-bfbcb20d6f68_1074-054_1082-054,#C C plays card,f19d037c-2731-4f4f-a850-bfbcb20d6f68
f1f6a30e-b81c-4edf-a99f-272072f72642_1384-954_1392-954,#C C dips mug inside soapy water,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1474-554_1482-554,#C C grabs spoon,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1438-588_1446-588,#C C turns around,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1290-854_1298-854,#C C walks back to the living room,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1485-821_1493-821,#C C turns around with tray,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1459-288_1467-288,#C C holds scouring pad,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1344-721_1352-721,#C C dips bowl in soapy water,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1320-554_1328-554,#C C opens drawer,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1306-221_1314-221,#C C drops throw pillow on the sofa,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1474-554_1482-554,#C C grabs spoon,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1333-121_1341-121,#C C grabs liquid dish washer,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1273-354_1281-354,#C C places lint roller on the sofa,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1274-088_1282-088,#C C folds adhesive papers,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1367-188_1375-188,#C C pours soapy bowl,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1286-288_1294-288,#C C grabs spray bottle,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1267-221_1275-221,#C C removes top adhesive paper on the lint roller,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1303-454_1311-454,#C C places pillow on the sofa,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1381-988_1389-988,#C C places bowl on top of the sink,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1409-521_1417-488,#C C dips mug inside soapy water,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1310-621_1318-621,#C C picks up throw pillow,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1272-021_1280-021,#C C folds adhesive paper,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1339-854_1347-854,#C C fetches water into the bowl,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1459-288_1467-288,#C C dips spatula inside soapy water,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1284-121_1292-121,#C C closes trash bin,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1205-421_1213-421,#C C places adhesive paper by the window,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1282-454_1290-454,#C C opens trash bin,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1437-421_1445-421,#C C places mug on top of the sink,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1483-288_1491-288,#C C turns around,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1274-088_1282-088,#C C folds adhesive papers,f1f6a30e-b81c-4edf-a99f-272072f72642
f1f6a30e-b81c-4edf-a99f-272072f72642_1350-221_1358-221,#C C dips scouring pad in soapy water,f1f6a30e-b81c-4edf-a99f-272072f72642
f202143d-1055-497a-9eb5-bedd7c4ae361_2460-8_2468-8,#C C picks a drill bit,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2497-167_2505-167,#C C looks down,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2479-267_2487-267,#C C looks around,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2513-2_2521-2,#C C puts hand up,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2451-933_2459-933,#C C joins the woods together,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2409-433_2417-433,#C C swipes on the phone,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2504-1_2512-1,#C C looks down,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2419-6_2427-6,#C C types on the phone,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2496-1_2504-1,#C C touches the wood,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2444-867_2452-867,#C C picks the tins,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2398-333_2406-333,#C C picks the wood,f202143d-1055-497a-9eb5-bedd7c4ae361
f202143d-1055-497a-9eb5-bedd7c4ae361_2474-7_2482-7,#C C swipes on the phone,f202143d-1055-497a-9eb5-bedd7c4ae361
f277b970-9a30-467e-9f2f-bc8b36b7c259_53-905_61-905,#O man X pulls the rope,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_8-267_16-267,#C C moves,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_127-6_135-6,#C C moves,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_21-0_29-0,#C C moves,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_35-633_43-633,#C C looks at man X,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_89-5_97-5,#C C puts the metal rack on the wall stand,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_13-0_21-0,#C C picks #unsure,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_59-933_67-933,#C C pulls the rope,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_0-0_4-0,#C C looks at the wall,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_32-5_40-5,#C C  turns,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_21-0_29-0,#C C moves,f277b970-9a30-467e-9f2f-bc8b36b7c259
f277b970-9a30-467e-9f2f-bc8b36b7c259_131-567_139-567,#C C knocks the metal rack gently,f277b970-9a30-467e-9f2f-bc8b36b7c259
f3371664-e805-42ed-8a6d-964559a70ee8_95-584_103-584,#O A dog X walks out of the apartment,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_9-633_17-633,#C C moves a table saw on the workbench from one place to another with both hands,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_62-333_70-333,#C C picks some pieces of wood with his left leg,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_187-767_195-767,#C C picks a planer from the wood plank with his both hands. #unsure,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_239-0_247-0,#C C picks some wood pieces with his left hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_176-1_184-1,#C C moves another piece of wood with his left hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_32-533_40-533,#C C blows the dust on the workbench with his mouth. #unsure,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_238-7_246-7,#C C puts the smartphone into his pocket,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_45-3_53-3,#C C walks for a while outside the workshop,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_150-9_158-9,#C C walks towards a cotton door frame. #unsure,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_158-7_166-7,#C C walks towards a wood plank,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_68-933_76-933,#C C passes the pieces of wood to his right hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_95-584_103-584,#O A dog X walks out of the apartment,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_2-267_10-267,#C C walks towards a workbench,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_70-767_78-767,#C C walks towards an apartment door,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_15-967_23-967,#C C hits beneath the table saw with his right hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_42-1_50-1,#C C walks for a while,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_176-1_184-1,#C C moves another piece of wood with his left hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_236-733_244-733,#C C picks a smartphone from his pocket with his right hand,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_24-933_32-933,#C C brushes the first workbench with the brush,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_182-4_190-4,#C C pulls the piece of wood with both hands,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_128-433_136-433,#C C walks around the compound,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_220-7_228-7,#C C picks a basket of wood pieces from the wood plank with both hands,f3371664-e805-42ed-8a6d-964559a70ee8
f3371664-e805-42ed-8a6d-964559a70ee8_97-51_105-51,#O Dog X walks towards the bags,f3371664-e805-42ed-8a6d-964559a70ee8
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3685-588_3693-588,#C C climbs the stairs,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1196-188_1204-188,#C C moves the chair forward,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1734-821_1742-821,#C C types on the keyboard with both hands,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3731-288_3739-288,#C C types on the keyboard,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3611-621_3619-621,#C C enters the room,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3805-821_3813-821,#C C puts his right hand on the mouse,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3623-954_3631-954,#C C hangs the helmet on the bicycle,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3611-621_3619-621,#C C enters the room,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1738-521_1746-521,#C C uses the mouse,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1369-554_1377-554,#C C uses the mouse,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1360-621_1368-621,#C C stares at the monitor,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3705-521_3713-521,#C C puts on the computer,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3656-421_3664-421,#C C walks out of the elevator,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3731-288_3739-288,#C C types on the keyboard,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1734-821_1742-821,#C C types on the keyboard with both hands,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1341-154_1349-154,#C C clicks on the keyboard with the right hand,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3638-721_3646-721,#C C presses the elevator buttons,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3830-621_3838-621,#C C removes his right hand on the mouse,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3656-421_3664-421,#C C walks out of the elevator,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3638-721_3646-721,#C C presses the elevator buttons,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3685-588_3693-588,#C C climbs the stairs,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3630-988_3638-988,#C C removes the sunglasses,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_3830-621_3838-621,#C C removes his right hand on the mouse,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f33dd5b7-ac69-4082-b152-a2db14b3a8cf_1199-004_1207-004,#C C uses the computer,f33dd5b7-ac69-4082-b152-a2db14b3a8cf
f3e79f6b-3b27-4aa6-a270-55a6424fd974_587-621_595-621,#C C lifts a bottle of ink remover from the table,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_594-754_602-754,#C C moves the ink remover on a table,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_471-988_479-988,#C C Hold the lamination papers,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_553-521_561-521,#C C inspects the print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_492-821_500-821,#C C Holds a photo print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_544-954_552-954,#C C Puts the lamination paper on photo print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_587-621_595-621,#C C lifts a bottle of ink remover from the table,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_544-954_552-954,#C C Puts the lamination paper on photo print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_366-788_374-788,#C C Looks at a laminated photo print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_554-154_562-154,#C C removes the laminating paper from a print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_570-488_578-488,#C C fits the laminating paper on a print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_391-688_399-688,#C C Separates the lamination paper,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f4251612-a623-40a0-9fc4-2016c4aa607d_886-354_894-354,#C C drags wooden spoon,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_752-454_760-454,#C C holds shoes,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_860-788_868-788,#C C picks a clothe,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_808-254_816-254,#C C collects books,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_602-554_610-554,#C C turns off the tap,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_678-454_686-454,#C C removes the bin,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_752-754_760-754,#C C returns shoes,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_767-088_775-088,#C C collects toys,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_840-121_848-121,#C C walks,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_861-988_869-988,#C C throws the clothe in the stairs,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_760-421_768-421,#C C picks a linen bag,f4251612-a623-40a0-9fc4-2016c4aa607d
f4251612-a623-40a0-9fc4-2016c4aa607d_663-988_671-988,#C C puts in the polythene bag in the dustbin,f4251612-a623-40a0-9fc4-2016c4aa607d
f4390995-5ef6-4f68-93b0-fcf953daff92_10-9_18-9,#C C opens a door with with both hands.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_208-533_216-533,#C C pulls up his left sleeves with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_80-2_88-2,#C C scoops poultry feed with the scooping spoon in his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_113-9_121-9,#C C pulls up his left sleeves with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_284-8_292-8,#C C drops the scooping spoon in the nylon bag in the drum with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_271-933_279-933,#C C transfers the bowl from his right hand to his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_42-1_50-1,#C C pours the poultry feed into a feeding trough with the scooping spoon in his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_111-167_119-167,#C C pulls up his right  sleeves with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_80-2_88-2,#C C scoops poultry feed with the scooping spoon in his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_240-867_248-867,#C C drops the cooping spoon on the drum lid with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_158-2_166-2,#C C lifts the bowl from the pavement with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_285-833_293-833,#C C picks the bowl from the drum cover with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_106-233_114-233,#C C walks towards the pavement.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_70-767_78-767,#C C arranges the sack bag in the drum with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_184-267_192-267,#C C places the hose in the keg with both hands.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_275-567_283-567,#C C opens the nylon bag in the drum with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_0-0_4-0,#C C holds a bowl of water with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_243-2_251-2,#C C mixes the poultry feed and water in the bowl with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_10-9_18-9,#C C opens a door with with both hands.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_234-133_242-133,#C C shuts he door with his right hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_187-1_195-1,#C C mixes the poultry feed and water in the bowl with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_243-2_251-2,#C C mixes the poultry feed and water in the bowl with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
